M,experiment,tap-characterization
M,powder_id,salt
M,angles_plate_deg,0.0|10.0|18.0|25.0
M,reps,3
M,prime_deg,360.0
M,prime_rpm,30.0
M,n_ctrl,3
M,n_taps,10
M,n_post,2
M,tap_count_per_event,1
M,tap_on_ms,60
M,tap_pwm_duty,1.0
M,tail_ms,1500
E,24,zeroing scale (single tare for the whole session)
E,637,=== trial 1 : angle 0.0 plate deg, rep 1 ===
D,90326,2,8,tap,0.1179,S
D,90421,2,8,tap,0.1179,S
D,90515,2,8,tap,0.1179,S
D,90611,2,8,tap,0.1179,S
D,90707,2,8,tap,0.1179,S
D,90803,2,8,tap,0.1179,S
D,90898,2,8,tap,0.1179,S
D,90994,2,8,tap,0.1180,S
D,91090,2,8,tap,0.1180,S
D,91186,2,8,tap,0.1181,U
D,91282,2,8,tap,0.1182,U
D,91378,2,8,tap,0.1183,U
D,91471,2,8,tap,0.1183,U
D,91567,2,8,tap,0.1184,U
P,93099,2,10.0,1,8,tap,0.1191
E,93102,tap 9 (single pulse, 60 ms)
D,93193,2,9,tap,0.1191,S
D,93289,2,9,tap,0.1191,S
D,93384,2,9,tap,0.1191,S
D,93480,2,9,tap,0.1191,S
D,93576,2,9,tap,0.1191,S
D,93672,2,9,tap,0.1191,S
D,93768,2,9,tap,0.1191,S
D,93864,2,9,tap,0.1191,S
D,93960,2,9,tap,0.1192,S
D,94055,2,9,tap,0.1192,S
D,94149,2,9,tap,0.1192,S
D,94245,2,9,tap,0.1192,S
D,94341,2,9,tap,0.1193,U
D,94437,2,9,tap,0.1193,S
D,94533,2,9,tap,0.1193,S
D,94629,2,9,tap,0.1193,S
P,96158,2,10.0,1,9,tap,0.1200
E,96161,tap 10 (single pulse, 60 ms)
D,96254,2,10,tap,0.1200,S
D,96350,2,10,tap,0.1200,S
D,96446,2,10,tap,0.1200,S
D,96541,2,10,tap,0.1200,S
D,96637,2,10,tap,0.1200,S
D,96733,2,10,tap,0.1200,S
D,96827,2,10,tap,0.1200,S
D,96923,2,10,tap,0.1200,S
D,97019,2,10,tap,0.1201,S
D,97114,2,10,tap,0.1202,U
D,97210,2,10,tap,0.1203,U
D,97306,2,10,tap,0.1205,U
D,97402,2,10,tap,0.1206,U
D,97498,2,10,tap,0.1207,U
D,97594,2,10,tap,0.1208,U
D,97688,2,10,tap,0.1209,U
P,99411,2,10.0,1,10,tap,0.1224
D,99505,2,1,post,0.1224,S
D,99600,2,1,post,0.1224,S
D,99696,2,1,post,0.1224,S
D,99792,2,1,post,0.1224,S
D,99888,2,1,post,0.1224,S
D,99984,2,1,post,0.1223,S
D,100080,2,1,post,0.1223,S
D,100176,2,1,post,0.1223,S
D,100271,2,1,post,0.1223,S
D,100366,2,1,post,0.1223,S
D,100461,2,1,post,0.1223,S
D,100557,2,1,post,0.1223,S
D,100653,2,1,post,0.1223,S
D,100749,2,1,post,0.1223,S
D,100845,2,1,post,0.1223,S
D,100940,2,1,post,0.1223,S
P,101715,2,10.0,1,1,post,0.1223
D,101807,2,2,post,0.1223,S
D,101897,2,2,post,0.1223,S
D,101993,2,2,post,0.1223,S
D,102087,2,2,post,0.1223,S
D,102183,2,2,post,0.1223,S
D,102279,2,2,post,0.1223,S
D,102374,2,2,post,0.1223,S
D,102470,2,2,post,0.1223,S
D,102567,2,2,post,0.1223,S
D,102662,2,2,post,0.1223,S
D,102759,2,2,post,0.1223,S
D,102854,2,2,post,0.1223,S
D,102950,2,2,post,0.1223,S
D,103044,2,2,post,0.1223,S
D,103139,2,2,post,0.1223,S
D,103235,2,2,post,0.1223,S
P,104009,2,10.0,1,2,post,0.1223
E,104011,=== trial 3 : angle 18.0 plate deg, rep 1 ===
P,106213,3,18.0,1,0,base,0.1223
E,106217,prime rotate 360 deg @ 30 rpm
D,110507,3,0,prime,0.2435,S
D,110599,3,0,prime,0.2435,S
D,110694,3,0,prime,0.2434,S
D,110790,3,0,prime,0.2434,S
D,110886,3,0,prime,0.2434,S
D,110980,3,0,prime,0.2435,S
D,111076,3,0,prime,0.2435,S
D,111172,3,0,prime,0.2435,S
D,111268,3,0,prime,0.2435,S
D,111364,3,0,prime,0.2434,S
D,111459,3,0,prime,0.2434,S
D,111555,3,0,prime,0.2434,S
D,111651,3,0,prime,0.2434,S
D,111747,3,0,prime,0.2434,S
D,111843,3,0,prime,0.2434,S
D,111937,3,0,prime,0.2433,S
D,112033,3,0,prime,0.2433,S
D,112128,3,0,prime,0.2432,U
D,112224,3,0,prime,0.2432,U
D,112320,3,0,prime,0.2432,U
D,112416,3,0,prime,0.2432,S
D,112512,3,0,prime,0.2432,S
D,112608,3,0,prime,0.2432,S
D,112704,3,0,prime,0.2432,S
