pass,t_ms,trial,phase,mass,stab,fresh,rpm,m_hat,r_hat,b_hat,sigma,pred
1,103528,4,settle,2.3529,U,0,0,,,,,
1,103720,4,settle,2.3530,U,0,0,,,,,
1,103912,4,settle,2.3530,U,0,0,,,,,
1,104101,4,settle,2.3531,S,0,0,,,,,
1,104293,4,settle,2.3532,U,0,0,,,,,
1,104484,4,settle,2.3532,S,0,0,,,,,
1,104676,4,settle,2.3533,U,0,0,,,,,
1,104867,4,settle,2.3534,U,0,0,,,,,
1,109174,5,preroll,2.3553,U,1,0,0.0001,0.0000,0.0001,0.01649,0.0000
1,109370,5,preroll,2.3553,S,0,0,0.0001,0.0000,0.0001,0.02711,0.0000
1,109565,5,preroll,2.3554,U,1,0,0.0003,0.0003,0.0002,0.02192,0.0000
1,109761,5,preroll,2.3555,U,1,0,0.0004,0.0002,0.0003,0.02008,0.0000
1,109941,5,preroll,2.3555,S,0,0,0.0004,0.0001,0.0004,0.02907,0.0000
1,110137,5,preroll,2.3556,U,1,0,0.0004,0.0000,0.0004,0.02201,0.0000
1,110334,5,preroll,2.3556,S,0,0,0.0004,0.0000,0.0004,0.03218,0.0000
1,110513,5,preroll,2.3556,S,1,0,0.0004,0.0000,0.0004,0.02166,0.0000
1,110712,5,dispense,2.3557,S,1,55,0.0007,0.0181,0.0005,0.01479,0.0007
1,110909,5,dispense,2.3557,S,0,55,0.0042,0.0471,0.0006,0.02508,0.0042
1,111089,5,dispense,2.3557,S,1,55,0.0081,0.0581,0.0006,0.02195,0.0081
1,111287,5,dispense,2.3556,S,1,55,0.0069,0.0540,0.0008,0.02187,0.0069
1,111475,5,dispense,2.3555,U,1,55,0.0063,0.0523,0.0007,0.02139,0.0063
1,111673,5,dispense,2.3716,U,1,55,0.0435,0.1051,0.0155,0.02205,0.0435
1,111854,5,dispense,2.4182,U,1,55,0.1277,0.1995,0.0608,0.02079,0.1277
1,112051,5,dispense,2.4541,U,1,55,0.1459,0.1276,0.0996,0.02181,0.1459
1,112236,5,dispense,2.4524,U,1,55,0.0914,0.0000,0.0998,0.02109,0.0914
1,112433,5,dispense,2.4428,U,1,55,0.0771,0.0162,0.0881,0.02189,0.0771
1,112630,5,dispense,2.4492,U,1,55,0.1118,0.0899,0.0930,0.02214,0.1118
1,112811,5,dispense,2.4754,U,1,55,0.1611,0.1406,0.1191,0.02077,0.1611
1,113008,5,dispense,2.5168,U,1,55,0.2178,0.1619,0.1606,0.02182,0.2178
1,113192,5,dispense,2.5378,U,1,55,0.2085,0.0773,0.1839,0.02101,0.2085
1,113389,5,dispense,2.5390,U,1,55,0.1838,0.0272,0.1852,0.02187,0.1838
1,113586,5,dispense,2.5445,U,1,55,0.2009,0.0690,0.1889,0.02214,0.2009
1,113767,5,dispense,2.5575,U,1,55,0.2254,0.0954,0.2019,0.02077,0.2254
1,113964,5,dispense,2.5775,U,1,55,0.2527,0.1059,0.2220,0.02182,0.2527
1,114148,5,dispense,2.6097,U,1,55,0.2985,0.1402,0.2536,0.02101,0.2985
1,114345,5,dispense,2.6279,U,1,55,0.2972,0.0807,0.2737,0.02187,0.2972
1,114542,5,dispense,2.6235,U,1,55,0.2624,0.0140,0.2699,0.02214,0.2624
1,114729,5,dispense,2.6216,U,1,55,0.2688,0.0487,0.2663,0.02127,0.2688
1,114913,5,dispense,2.6453,U,1,55,0.3278,0.1393,0.2883,0.02081,0.3278
1,115110,5,dispense,2.6887,U,1,55,0.3945,0.1755,0.3321,0.02187,0.3945
1,115307,5,dispense,2.7160,U,1,55,0.3935,0.0927,0.3619,0.02214,0.3935
1,115488,5,dispense,2.7239,U,1,55,0.3770,0.0419,0.3698,0.02077,0.3770
1,115685,5,dispense,2.7267,U,1,55,0.3776,0.0508,0.3718,0.02182,0.3776
1,115870,5,dispense,2.7351,U,1,55,0.3965,0.0802,0.3796,0.02109,0.3965
1,116067,5,dispense,2.7600,U,1,55,0.4425,0.1268,0.4038,0.02189,0.4425
1,116263,5,dispense,2.7946,U,1,55,0.4864,0.1399,0.4388,0.02205,0.4864
1,116445,5,dispense,2.8122,U,1,55,0.4796,0.0737,0.4581,0.02083,0.4796
1,116642,5,dispense,2.8129,U,1,55,0.4586,0.0311,0.4589,0.02184,0.4586
1,116826,5,dispense,2.8160,U,1,55,0.4691,0.0606,0.4606,0.02101,0.4691
1,117023,5,dispense,2.8298,U,1,55,0.4992,0.0981,0.4740,0.02187,0.4992
1,117220,5,dispense,2.8625,U,1,55,0.5541,0.1455,0.5062,0.02214,0.5541
1,117401,5,settle,2.8841,U,0,0,,,,,
1,117587,5,settle,2.9138,U,0,0,,,,,
1,117776,5,settle,2.9119,U,0,0,,,,,
1,117969,5,settle,2.9033,U,0,0,,,,,
1,118160,5,settle,2.9112,U,0,0,,,,,
1,118349,5,settle,2.9195,U,0,0,,,,,
1,118541,5,settle,2.9208,U,0,0,,,,,
1,118734,5,settle,2.9205,U,0,0,,,,,
1,118926,5,settle,2.9204,U,0,0,,,,,
1,119116,5,settle,2.9203,U,0,0,,,,,
1,119306,5,settle,2.9203,S,0,0,,,,,
1,119498,5,settle,2.9202,S,0,0,,,,,
1,119691,5,settle,2.9202,S,0,0,,,,,
1,119888,5,settle,2.9202,S,0,0,,,,,
1,120075,5,settle,2.9202,S,0,0,,,,,
1,120263,5,settle,2.9202,S,0,0,,,,,
1,120454,5,settle,2.9202,S,0,0,,,,,
1,120646,5,settle,2.9202,S,0,0,,,,,
1,120838,5,settle,2.9202,S,0,0,,,,,
1,121028,5,settle,2.9202,S,0,0,,,,,
1,121219,5,settle,2.9202,S,0,0,,,,,
1,121411,5,settle,2.9202,S,0,0,,,,,
1,121603,5,settle,2.9202,S,0,0,,,,,
1,121795,5,settle,2.9202,S,0,0,,,,,
1,121984,5,settle,2.9202,S,0,0,,,,,
1,122176,5,settle,2.9202,S,0,0,,,,,
1,122369,5,settle,2.9202,S,0,0,,,,,
1,122560,5,settle,2.9202,S,0,0,,,,,
1,122749,5,settle,2.9202,S,0,0,,,,,
1,122941,5,settle,2.9202,S,0,0,,,,,
1,123133,5,settle,2.9202,S,0,0,,,,,
1,123324,5,settle,2.9202,S,0,0,,,,,
1,123610,5,settle,2.9202,S,0,0,,,,,
1,123802,5,settle,2.9202,S,0,0,,,,,
1,123995,5,settle,2.9202,S,0,0,,,,,
1,124185,5,settle,2.9202,S,0,0,,,,,
1,124377,5,settle,2.9202,S,0,0,,,,,
1,124567,5,settle,2.9202,S,0,0,,,,,
1,124758,5,settle,2.9202,S,0,0,,,,,
1,124950,5,settle,2.9202,S,0,0,,,,,
1,125142,5,settle,2.9203,S,0,0,,,,,
1,125334,5,settle,2.9203,S,0,0,,,,,
1,125523,5,settle,2.9203,S,0,0,,,,,
1,125716,5,settle,2.9203,S,0,0,,,,,
1,125907,5,settle,2.9203,S,0,0,,,,,
1,126099,5,settle,2.9203,S,0,0,,,,,
1,126288,5,settle,2.9204,S,0,0,,,,,
1,126480,5,settle,2.9204,S,0,0,,,,,
1,127919,6,preroll,2.9206,S,1,0,0.0000,0.0000,0.0000,0.01649,0.0000
1,128115,6,preroll,2.9206,S,0,0,0.0000,0.0000,0.0000,0.02711,0.0000
1,128309,6,preroll,2.9207,S,1,0,0.0002,0.0002,0.0001,0.02182,0.0000
1,128494,6,preroll,2.9207,S,0,0,0.0002,0.0001,0.0002,0.03104,0.0000
1,128690,6,preroll,2.9207,S,1,0,0.0001,0.0000,0.0001,0.02254,0.0000
1,128886,6,preroll,2.9208,S,1,0,0.0004,0.0005,0.0002,0.02025,0.0000
1,129067,6,preroll,2.9208,S,0,0,0.0005,0.0003,0.0003,0.02931,0.0000
1,129263,6,preroll,2.9208,S,1,0,0.0001,0.0000,0.0002,0.02208,0.0000
1,129462,6,dispense,2.9209,S,1,55,0.0005,0.0184,0.0003,0.01513,0.0051
1,129643,6,dispense,2.9209,S,0,55,0.0038,0.0449,0.0004,0.02402,0.0151
1,129834,6,dispense,2.9209,S,1,55,0.0080,0.0581,0.0004,0.02221,0.0225
1,130032,6,dispense,2.9210,S,1,55,0.0071,0.0543,0.0008,0.02208,0.0207
1,130216,6,dispense,2.9296,U,1,55,0.0260,0.0815,0.0087,0.02105,0.0464
1,130414,6,dispense,2.9365,U,1,55,0.0305,0.0694,0.0163,0.02197,0.0479
1,130598,6,dispense,2.9604,U,1,55,0.0748,0.1249,0.0388,0.02103,0.1060
1,130795,6,dispense,2.9947,U,1,55,0.1218,0.1430,0.0733,0.02188,0.1575
1,130979,6,dispense,3.0065,U,1,55,0.1011,0.0536,0.0875,0.02101,0.1145
1,131176,6,dispense,3.0038,U,1,55,0.0799,0.0243,0.0843,0.02187,0.0860
1,131373,6,dispense,3.0062,U,1,55,0.0948,0.0650,0.0853,0.02214,0.1111
1,131554,6,dispense,3.0234,U,1,55,0.1318,0.1128,0.1020,0.02077,0.1600
1,131751,6,dispense,3.0570,U,1,55,0.1843,0.1468,0.1353,0.02182,0.2210
1,131936,6,dispense,3.0923,U,1,55,0.2179,0.1361,0.1715,0.02109,0.2519
1,132133,6,dispense,3.1080,U,1,55,0.2061,0.0647,0.1887,0.02189,0.2223
1,132330,6,dispense,3.1070,U,1,55,0.1852,0.0282,0.1875,0.02214,0.1923
1,132511,6,dispense,3.1142,U,1,55,0.2078,0.0777,0.1930,0.02077,0.2272
1,132708,6,dispense,3.1458,U,1,55,0.2724,0.1521,0.2235,0.02182,0.3104
1,132892,6,dispense,3.1841,U,1,55,0.3154,0.1525,0.2630,0.02101,0.3536
1,133084,6,dispense,3.2029,U,1,55,0.3054,0.0727,0.2837,0.02143,0.3235
1,133281,6,dispense,3.2081,U,1,55,0.2932,0.0431,0.2884,0.02203,0.3040
1,133479,6,dispense,3.2155,U,1,55,0.3088,0.0721,0.2947,0.02223,0.3269
1,133657,6,dispense,3.2320,U,1,55,0.3381,0.1044,0.3109,0.02055,0.3642
1,133854,6,dispense,3.2656,U,1,55,0.3923,0.1464,0.3438,0.02176,0.4289
1,134051,6,dispense,3.3011,U,1,55,0.4266,0.1324,0.3803,0.02213,0.4597
1,134232,6,dispense,3.3111,U,1,55,0.4023,0.0446,0.3921,0.02077,0.4135
1,134429,6,dispense,3.3052,U,1,55,0.3776,0.0164,0.3858,0.02182,0.3817
1,134613,6,dispense,3.3064,U,1,55,0.3934,0.0633,0.3854,0.02101,0.4093
1,134810,6,dispense,3.3188,U,1,55,0.4221,0.0971,0.3976,0.02187,0.4464
1,135007,6,dispense,3.3547,U,1,55,0.4853,0.1566,0.4327,0.02214,0.5244
1,135188,6,dispense,3.3890,U,1,55,0.5138,0.1334,0.4684,0.02077,0.5472
1,135385,6,dispense,3.3888,U,1,55,0.4666,0.0143,0.4708,0.02182,0.4702
1,135582,6,dispense,3.3772,U,1,55,0.4436,0.0085,0.4574,0.02214,0.4457
1,135762,6,dispense,3.3832,U,1,55,0.4782,0.0889,0.4615,0.02069,0.5004
1,135959,6,dispense,3.4094,U,1,55,0.5308,0.1390,0.4876,0.02180,0.5656
1,136156,6,dispense,3.4446,U,1,55,0.5716,0.1391,0.5236,0.02214,0.6064
1,136344,6,dispense,3.4685,U,1,55,0.5775,0.0917,0.5485,0.02136,0.6004
1,136526,6,dispense,3.4746,U,1,55,0.5620,0.0430,0.5551,0.02066,0.5728
1,136724,6,dispense,3.4754,U,1,55,0.5587,0.0458,0.5552,0.02192,0.5701
1,136921,6,dispense,3.4832,U,1,55,0.5791,0.0798,0.5622,0.02216,0.5990
1,137099,6,dispense,3.5059,U,1,55,0.6201,0.1253,0.5844,0.02053,0.6514
1,137296,6,dispense,3.5361,U,1,55,0.6580,0.1306,0.6150,0.02176,0.6906
1,137493,6,dispense,3.5568,U,1,55,0.6624,0.0853,0.6369,0.02213,0.6837
1,137674,6,dispense,3.5614,U,1,55,0.6474,0.0414,0.6418,0.02077,0.6577
1,137871,6,dispense,3.5618,U,1,55,0.6452,0.0468,0.6416,0.02182,0.6569
1,138068,6,dispense,3.5786,U,1,55,0.6863,0.1092,0.6570,0.02214,0.7136
1,138248,6,dispense,3.6138,U,1,55,0.7434,0.1599,0.6920,0.02069,0.7833
1,138445,6,dispense,3.6465,U,1,55,0.7693,0.1252,0.7261,0.02180,0.8006
1,138642,6,dispense,3.6642,U,1,55,0.7638,0.0698,0.7446,0.02214,0.7813
1,138823,6,dispense,3.6692,U,1,55,0.7559,0.0465,0.7493,0.02077,0.7675
1,139020,6,dispense,3.6687,U,1,55,0.7517,0.0457,0.7486,0.02182,0.7632
1,139204,6,dispense,3.6761,U,1,55,0.7710,0.0790,0.7551,0.02101,0.7908
1,139401,6,dispense,3.7100,U,1,55,0.8390,0.1571,0.7876,0.02187,0.8782
1,139588,6,dispense,3.7435,U,1,55,0.8681,0.1323,0.8229,0.02126,0.9012
1,139785,6,dispense,3.7433,U,1,55,0.8207,0.0138,0.8251,0.02194,0.8241
1,139969,6,dispense,3.7317,U,1,55,0.7981,0.0048,0.8119,0.02101,0.7993
1,140166,6,dispense,3.7322,U,1,55,0.8206,0.0691,0.8109,0.02188,0.8378
1,140363,6,dispense,3.7554,U,1,55,0.8734,0.1329,0.8336,0.02214,0.9067
1,140544,6,dispense,3.7954,U,1,55,0.9299,0.1672,0.8737,0.02077,0.9717
1,140741,6,dispense,3.8137,U,1,55,0.9165,0.0726,0.8947,0.02182,0.9346
1,140925,6,dispense,3.8051,U,1,55,0.8725,0.0000,0.8864,0.02101,0.8725
1,141121,6,dispense,3.8008,U,1,55,0.8807,0.0475,0.8799,0.02178,0.8926
1,141318,6,dispense,3.8155,U,1,55,0.9232,0.1113,0.8938,0.02212,0.9511
1,141500,6,dispense,3.8407,U,1,55,0.9578,0.1258,0.9196,0.02085,0.9893
1,141697,6,dispense,3.8734,U,1,55,0.9965,0.1318,0.9523,0.02184,1.0295
1,141877,6,settle,3.8855,U,0,0,,,,,
1,142067,6,settle,3.8928,U,0,0,,,,,
1,142260,6,settle,3.8962,U,0,0,,,,,
1,142449,6,settle,3.8976,U,0,0,,,,,
1,142640,6,settle,3.8925,U,0,0,,,,,
1,142833,6,settle,3.8952,U,0,0,,,,,
1,143024,6,settle,3.9103,U,0,0,,,,,
1,143215,6,settle,3.9145,U,0,0,,,,,
1,143405,6,settle,3.9134,U,0,0,,,,,
1,143597,6,settle,3.9125,U,0,0,,,,,
1,143789,6,settle,3.9124,U,0,0,,,,,
1,143980,6,settle,3.9123,U,0,0,,,,,
1,144170,6,settle,3.9122,U,0,0,,,,,
1,144363,6,settle,3.9122,S,0,0,,,,,
1,144554,6,settle,3.9121,U,0,0,,,,,
1,144745,6,settle,3.9121,S,0,0,,,,,
1,144937,6,settle,3.9121,S,0,0,,,,,
1,145127,6,settle,3.9121,S,0,0,,,,,
1,145318,6,settle,3.9121,S,0,0,,,,,
1,145517,6,settle,3.9121,S,0,0,,,,,
1,145703,6,settle,3.9120,S,0,0,,,,,
1,145892,6,settle,3.9120,S,0,0,,,,,
1,146084,6,settle,3.9120,S,0,0,,,,,
1,146275,6,settle,3.9120,S,0,0,,,,,
1,146467,6,settle,3.9120,S,0,0,,,,,
1,146660,6,settle,3.9120,S,0,0,,,,,
1,146849,6,settle,3.9120,S,0,0,,,,,
1,147040,6,settle,3.9121,S,0,0,,,,,
1,147232,6,settle,3.9121,S,0,0,,,,,
1,147424,6,settle,3.9121,S,0,0,,,,,
1,147615,6,settle,3.9121,S,0,0,,,,,
1,147805,6,settle,3.9121,S,0,0,,,,,
1,148093,6,settle,3.9121,S,0,0,,,,,
1,148284,6,settle,3.9121,S,0,0,,,,,
1,148476,6,settle,3.9121,S,0,0,,,,,
1,148666,6,settle,3.9121,S,0,0,,,,,
1,148858,6,settle,3.9121,S,0,0,,,,,
1,149049,6,settle,3.9121,S,0,0,,,,,
1,149241,6,settle,3.9121,S,0,0,,,,,
1,149431,6,settle,3.9121,S,0,0,,,,,
1,149622,6,settle,3.9121,S,0,0,,,,,
1,149814,6,settle,3.9121,S,0,0,,,,,
1,150006,6,settle,3.9122,S,0,0,,,,,
1,150198,6,settle,3.9122,S,0,0,,,,,
1,150387,6,settle,3.9122,S,0,0,,,,,
1,150579,6,settle,3.9122,S,0,0,,,,,
1,150771,6,settle,3.9122,S,0,0,,,,,
1,150962,6,settle,3.9122,S,0,0,,,,,
1,152399,7,preroll,3.9124,S,1,0,0.0000,0.0000,0.0000,0.01649,0.0000
1,152595,7,preroll,3.9129,U,1,0,0.0019,0.0038,0.0005,0.01809,0.0000
1,152791,7,preroll,3.9130,U,1,0,-0.0005,0.0000,0.0006,0.01876,0.0000
1,152975,7,preroll,3.9131,U,1,0,0.0022,0.0050,0.0007,0.01793,0.0000
1,153171,7,preroll,3.9132,U,1,0,0.0001,0.0000,0.0008,0.01915,0.0000
1,153366,7,preroll,3.9132,U,0,0,0.0001,0.0000,0.0003,0.02945,0.0000
1,153547,7,preroll,3.9133,U,1,0,0.0015,0.0014,0.0009,0.02115,0.0000
1,153743,7,preroll,3.9134,U,1,0,0.0009,0.0000,0.0010,0.01985,0.0000
1,153941,7,dispense,3.9134,S,0,55,0.0009,0.0174,0.0010,0.02338,0.0010
1,154122,7,dispense,3.9135,U,1,55,0.0044,0.0447,0.0011,0.01859,0.0011
1,154319,7,dispense,3.9136,U,1,55,0.0081,0.0556,0.0014,0.02177,0.0012
1,154507,7,dispense,3.9140,U,1,55,0.0084,0.0542,0.0019,0.02132,0.0016
1,154705,7,dispense,3.9297,U,1,55,0.0438,0.1033,0.0165,0.02205,0.0173
1,154887,7,dispense,3.9544,U,1,55,0.0785,0.1232,0.0415,0.02087,0.0420
1,155084,7,dispense,3.9809,U,1,55,0.1046,0.1133,0.0684,0.02184,0.0685
1,155281,7,dispense,3.9941,U,1,55,0.0985,0.0650,0.0826,0.02214,0.0817
1,155462,7,dispense,3.9950,U,1,55,0.0857,0.0374,0.0834,0.02077,0.0826
1,155659,7,dispense,3.9999,U,1,55,0.0987,0.0666,0.0873,0.02182,0.0875
1,155843,7,dispense,4.0276,U,1,55,0.1569,0.1451,0.1136,0.02101,0.1152
1,156040,7,dispense,4.0664,U,1,55,0.2076,0.1549,0.1533,0.02187,0.1540
1,156237,7,dispense,4.0889,U,1,55,0.2031,0.0809,0.1776,0.02214,0.1765
1,156418,7,dispense,4.0959,U,1,55,0.1918,0.0456,0.1843,0.02077,0.1835
1,156615,7,dispense,4.0996,U,1,55,0.1953,0.0560,0.1874,0.02182,0.1872
1,156800,7,dispense,4.1040,U,1,55,0.2029,0.0651,0.1917,0.02109,0.1916
1,156997,7,dispense,4.1198,U,1,55,0.2334,0.1003,0.2068,0.02189,0.2074
1,157194,7,dispense,4.1510,U,1,55,0.2830,0.1386,0.2377,0.02214,0.2386
1,157375,7,dispense,4.1709,U,1,55,0.2856,0.0875,0.2592,0.02077,0.2585
1,157572,7,dispense,4.1656,U,1,55,0.2467,0.0108,0.2551,0.02182,0.2532
1,157760,7,dispense,4.1587,U,1,55,0.2418,0.0309,0.2465,0.02135,0.2463
1,157957,7,dispense,4.1664,U,1,55,0.2726,0.0893,0.2532,0.02196,0.2540
1,158140,7,dispense,4.2025,U,1,55,0.3430,0.1717,0.2883,0.02093,0.2901
1,158337,7,dispense,4.2450,U,1,55,0.3895,0.1578,0.3322,0.02186,0.3326
1,158521,7,dispense,4.2554,U,1,55,0.3537,0.0361,0.3452,0.02101,0.3430
1,158718,7,dispense,4.2445,U,1,55,0.3173,0.0000,0.3336,0.02187,0.3321
1,158914,7,dispense,4.2493,U,1,55,0.3514,0.0840,0.3358,0.02205,0.3369
1,159096,7,dispense,4.2710,U,1,55,0.3945,0.1287,0.3577,0.02083,0.3586
1,159293,7,dispense,4.3010,U,1,55,0.4309,0.1296,0.3882,0.02184,0.3886
1,159477,7,dispense,4.3321,U,1,55,0.4600,0.1236,0.4195,0.02101,0.4197
1,159674,7,dispense,4.3432,U,1,55,0.4448,0.0557,0.4321,0.02187,0.4308
1,159871,7,dispense,4.3427,U,1,55,0.4309,0.0351,0.4311,0.02214,0.4303
1,160052,7,dispense,4.3504,U,1,55,0.4533,0.0799,0.4375,0.02077,0.4380
1,160249,7,dispense,4.3728,U,1,55,0.4957,0.1217,0.4595,0.02182,0.4604
1,160434,7,dispense,4.4053,U,1,55,0.5379,0.1402,0.4922,0.02109,0.4929
1,160631,7,dispense,4.4321,U,1,55,0.5544,0.1055,0.5201,0.02189,0.5197
1,160828,7,dispense,4.4360,U,1,55,0.5274,0.0331,0.5251,0.02214,0.5236
1,161016,7,dispense,4.4253,U,1,55,0.5021,0.0092,0.5139,0.02136,0.5129
1,161199,7,dispense,4.4325,U,1,55,0.5360,0.0879,0.5190,0.02074,0.5201
1,161397,7,dispense,4.4672,U,1,55,0.6074,0.1646,0.5529,0.02194,0.5548
1,161594,7,dispense,4.4983,U,1,55,0.6269,0.1178,0.5863,0.02216,0.5859
1,161774,7,dispense,4.5121,U,1,55,0.6161,0.0596,0.6008,0.02069,0.5997
1,161971,7,dispense,4.5171,U,1,55,0.6121,0.0502,0.6053,0.02180,0.6047
1,162155,7,dispense,4.5174,U,1,55,0.6101,0.0484,0.6054,0.02101,0.6050
1,162352,7,dispense,4.5250,U,1,55,0.6285,0.0779,0.6123,0.02187,0.6126
1,162549,7,dispense,4.5533,U,1,55,0.6833,0.1385,0.6397,0.02214,0.6409
1,162730,7,dispense,4.5825,U,1,55,0.7104,0.1247,0.6700,0.02077,0.6701
1,162927,7,dispense,4.5863,U,1,55,0.6788,0.0332,0.6759,0.02182,0.6739
1,163112,7,dispense,4.5751,U,1,55,0.6502,0.0028,0.6639,0.02109,0.6627
1,163309,7,dispense,4.5763,U,1,55,0.6729,0.0686,0.6632,0.02189,0.6639
1,163506,7,dispense,4.6051,U,1,55,0.7386,0.1507,0.6911,0.02214,0.6927
1,163687,7,dispense,4.6512,U,1,55,0.8013,0.1832,0.7376,0.02077,0.7388
1,163884,7,dispense,4.6765,U,1,55,0.7951,0.0880,0.7656,0.02182,0.7641
1,164068,7,dispense,4.6714,U,1,55,0.7501,0.0000,0.7611,0.02101,0.7590
1,164259,7,dispense,4.6621,U,1,55,0.7416,0.0228,0.7500,0.02134,0.7497
1,164456,7,dispense,4.6765,U,1,55,0.7920,0.1142,0.7626,0.02201,0.7641
1,164653,7,dispense,4.7054,U,1,55,0.8366,0.1361,0.7923,0.02214,0.7930
1,164833,7,dispense,4.7388,U,1,55,0.8706,0.1347,0.8261,0.02069,0.8264
1,165030,7,dispense,4.7599,U,1,55,0.8742,0.0856,0.8483,0.02180,0.8475
1,165227,7,dispense,4.7607,U,1,55,0.8488,0.0288,0.8496,0.02214,0.8483
1,165408,7,dispense,4.7620,U,1,55,0.8552,0.0533,0.8496,0.02077,0.8496
1,165605,7,dispense,4.7777,U,1,55,0.8924,0.1057,0.8644,0.02182,0.8653
1,165789,7,dispense,4.8065,U,1,55,0.9360,0.1370,0.8933,0.02101,0.8941
1,165986,7,dispense,4.8366,U,1,55,0.9645,0.1212,0.9242,0.02187,0.9242
1,166183,7,dispense,4.8508,U,1,55,0.9554,0.0634,0.9394,0.02214,0.9384
1,166364,7,dispense,4.8420,U,1,55,0.9198,0.0022,0.9311,0.02077,0.9296
1,166561,7,dispense,4.8331,U,1,55,0.9148,0.0298,0.9209,0.02182,0.9207
1,166746,7,dispense,4.8541,U,1,55,0.9775,0.1384,0.9398,0.02109,0.9417
1,166943,7,dispense,4.8895,U,1,55,1.0289,0.1537,0.9763,0.02189,0.9771
1,167140,7,dispense,4.9090,U,1,55,1.0202,0.0746,0.9978,0.02214,0.9966
1,167321,7,dispense,4.9130,U,1,55,1.0055,0.0381,1.0015,0.02077,1.0006
1,167510,7,settle,4.9138,U,0,0,,,,,
1,167697,7,settle,4.9157,U,0,0,,,,,
1,167889,7,settle,4.9277,U,0,0,,,,,
1,168080,7,settle,4.9618,U,0,0,,,,,
1,168270,7,settle,4.9988,U,0,0,,,,,
1,168461,7,settle,5.0111,U,0,0,,,,,
1,168654,7,settle,5.0084,U,0,0,,,,,
1,168845,7,settle,5.0069,U,0,0,,,,,
1,169035,7,settle,5.0066,U,0,0,,,,,
1,169227,7,settle,5.0065,U,0,0,,,,,
1,169418,7,settle,5.0065,U,0,0,,,,,
1,169610,7,settle,5.0065,S,0,0,,,,,
1,169802,7,settle,5.0064,S,0,0,,,,,
1,169991,7,settle,5.0064,S,0,0,,,,,
1,170183,7,settle,5.0064,S,0,0,,,,,
1,170375,7,settle,5.0065,S,0,0,,,,,
1,170567,7,settle,5.0065,S,0,0,,,,,
1,170758,7,settle,5.0065,S,0,0,,,,,
1,170948,7,settle,5.0065,S,0,0,,,,,
1,171140,7,settle,5.0065,S,0,0,,,,,
1,171332,7,settle,5.0065,S,0,0,,,,,
1,171524,7,settle,5.0065,S,0,0,,,,,
1,171713,7,settle,5.0065,S,0,0,,,,,
1,171905,7,settle,5.0065,S,0,0,,,,,
1,172097,7,settle,5.0065,S,0,0,,,,,
1,172288,7,settle,5.0065,S,0,0,,,,,
1,172480,7,settle,5.0065,S,0,0,,,,,
1,172670,7,settle,5.0066,S,0,0,,,,,
1,172861,7,settle,5.0066,S,0,0,,,,,
1,173053,7,settle,5.0066,S,0,0,,,,,
1,173245,7,settle,5.0066,S,0,0,,,,,
1,173437,7,settle,5.0066,S,0,0,,,,,
1,173722,7,settle,5.0066,S,0,0,,,,,
1,173914,7,settle,5.0067,S,0,0,,,,,
1,174105,7,settle,5.0067,S,0,0,,,,,
1,174297,7,settle,5.0067,S,0,0,,,,,
1,174487,7,settle,5.0067,S,0,0,,,,,
1,174678,7,settle,5.0072,U,0,0,,,,,
1,174870,7,settle,5.0072,U,0,0,,,,,
1,175062,7,settle,5.0073,U,0,0,,,,,
1,175252,7,settle,5.0073,S,0,0,,,,,
1,175443,7,settle,5.0074,U,0,0,,,,,
1,175635,7,settle,5.0075,U,0,0,,,,,
1,175825,7,settle,5.0076,U,0,0,,,,,
1,176018,7,settle,5.0076,S,0,0,,,,,
1,176208,7,settle,5.0077,U,0,0,,,,,
1,176400,7,settle,5.0078,U,0,0,,,,,
1,176591,7,settle,5.0078,S,0,0,,,,,
1,178410,8,preroll,5.0085,U,1,0,0.0001,0.0000,0.0001,0.01649,0.0000
1,178606,8,preroll,5.0085,S,0,0,0.0001,0.0000,0.0001,0.02711,0.0000
1,178801,8,preroll,5.0086,U,1,0,0.0003,0.0003,0.0002,0.02192,0.0000
1,178997,8,preroll,5.0087,U,1,0,0.0004,0.0002,0.0003,0.02008,0.0000
1,179177,8,preroll,5.0087,S,0,0,0.0004,0.0001,0.0004,0.02907,0.0000
1,179373,8,preroll,5.0088,U,1,0,0.0004,0.0000,0.0004,0.02201,0.0000
1,179561,8,preroll,5.0089,U,1,0,0.0007,0.0004,0.0005,0.01935,0.0000
1,179758,8,preroll,5.0089,S,0,0,0.0007,0.0002,0.0006,0.02972,0.0000
1,179942,8,dispense,5.0090,U,1,55,0.0006,0.0174,0.0006,0.01700,0.0390
1,180140,8,dispense,5.0091,U,1,55,0.0043,0.0471,0.0007,0.02087,0.0578
1,180338,8,dispense,5.0092,U,1,55,0.0080,0.0567,0.0010,0.02220,0.0665
1,180518,8,dispense,5.0094,U,1,55,0.0074,0.0529,0.0014,0.02070,0.0621
1,180716,8,dispense,5.0096,U,1,55,0.0078,0.0541,0.0016,0.02189,0.0651
1,180899,8,dispense,5.0026,U,1,55,-0.0088,0.0278,-0.0049,0.02095,0.0400
1,181097,8,dispense,4.9932,U,1,55,-0.0204,0.0293,-0.0146,0.02194,0.0308
1,181294,8,dispense,4.9841,U,1,55,-0.0275,0.0359,-0.0239,0.02216,0.0258
1,181474,8,dispense,4.9967,U,1,55,0.0123,0.1067,-0.0128,0.02069,0.0804
